ID,DOI,Title,Year,Authors,Venue,Abstract,Citations,Concepts,Relevance_Score,AL_Decision,LLM_Decision,LLM_Justification
41739475,10.1001/jamanetworkopen.2025.58235,"Hospital Nurse Understaffing and Patient Mortality, Readmission, and Length of Stay.",2026.0,"Morioka N, Moriwaki M, Miyawaki A, Saville C, Fushimi K, Griffiths P.",,"<h4>Importance</h4>Although higher nurse staffing has been linked to better patient outcomes, most studies rely on aggregate measures, leaving the effects of deviations from ward- and shift-level norms (daily and per shift) unclear. Clarifying these effects can inform ward-level staffing decisions.<h4>Objective</h4>To investigate the association between nurse understaffing, relative to typical ward staffing levels, during the 24-hour period, day shift, and evening and night shift and patient risk for in-hospital mortality, readmission, and longer length of stay (LOS).<h4>Design, setting, and participants</h4>This retrospective cohort study used claims data and shift-ward rosters from 82 wards in 9 hospitals in Japan. Included patients were aged 20 years or older and hospitalized between April 1, 2019, and March 31, 2020. Analyses were performed from March 20 to November 12, 2025.<h4>Exposure</h4>Nurse understaffing was defined as average nurse hours per patient-day below each ward's annual median, assessed for the 24-hour period, day shift, and evening and night shift.<h4>Main outcomes and measures</h4>The primary outcomes assessed were in-hospital mortality, 7-day and 30-day readmissions, and LOS. Propensity score matching (PSM) and multilevel models adjusted for confounding.<h4>Results</h4>This study included 77 289 hospital admissions. Patients had a mean (SD) age of 69.3 (15.1) years, 57.2% were male, and 53.2% were admitted for surgery. Of these admissions, 28 846 matched pairs were included in the in-hospital mortality analysis and 27 907 matched pairs were included in the readmission analysis. After PSM, patients exposed to nurse understaffing during the 24-hour period and day shift had higher in-hospital mortality rates (3.1% vs 2.8% and 3.2% vs 2.8%; both P = .02); those exposed to understaffing during the 24-hour period also had higher 30-day readmission rates (11.2% vs 10.5%; P = .01), whereas those exposed to understaffing during the day shift had higher 7-day readmission rates (2.3% vs 2.1%; P = .04). Understaffing during the evening and night shift was not associated with these outcomes. LOS after PSM was longer when understaffing occurred during the 24-hour period (mean [SD], 14.6 [16.3] vs 13.8 [16.5] days), day shift (14.7 [16.4] vs 13.7 [16.2] days), or evening and night shift (14.1 [16.2] vs 13.6 [16.4] days) (all P < .001).<h4>Conclusions and relevance</h4>In this cohort study, nurse understaffing during the 24-hour period (specifically during the day shift) was associated with increased risk of in-hospital mortality, hospital readmission, and longer LOS. These findings suggest that close attention to daily staffing levels and prompt action to address understaffing may help improve patient outcomes. Nurse managers should routinely monitor deviations from this benchmark to address immediate needs and enable rapid adjustments through feasible strategies.",1,,0.5,Include,Include,Matches 6 inclusion term(s).
41614330,10.1111/nicc.70349,Systemic Pressures and Nurse Decision-Making in ICU Missed Nursing Care: A Meta-Synthesis.,2026.0,"Fan Y, Zhao M, Feng B, Huang P.",,"<h4>Background</h4>Missed nursing care (MNC) is prevalent in ICU settings and may negatively impact patient outcomes while increasing the professional burden on nurses. Although many studies have explored the causes and consequences of missed care, a systematic qualitative synthesis that illuminates the critical link between them is still lacking. Specifically, the decision-making mechanisms in ICU nurses employ under systemic pressures, and how these mechanisms lead to specific care elements being omitted.<h4>Aim</h4>This meta-synthesis aims to synthesise qualitative evidence to systematically analyse and illuminate the determinants, processes and multifaceted impacts of missed nursing care (MNC) in the ICU.<h4>Study design</h4>The qualitative meta-synthesis was conducted in accordance with the guidelines set by the Preferred Reporting Items for Systematic Reviews and Meta-analyses (PRISMA). We searched 10 major databases (including PubMed, Web of Science, CINAHL, CNKI, etc.) from their inception to June 2025. Two reviewers independently assessed the methodological quality and extracted data. Thematic synthesis was used to integrate and analyse the findings.<h4>Findings</h4>Six studies satisfied the inclusion criteria. The meta-synthesis identified the following six core themes: (1) nurses' divergent views of missed nursing care, (2) the convergence of multilevel systemic pressures behind missed care, (3) the decision-making mechanism: nurses' strategic adaptations, (4) commonly missed elements of nursing care, (5) the cascading consequences of missed care and (6) nurses' perceived organisational-level interventions.<h4>Conclusions</h4>This meta-synthesis identified six core themes, revealing that ICU missed nursing care (MNC) is a predictable, system-driven process. The findings demonstrate that multilevel systemic pressures compel nurses to activate strategic decision-making mechanisms to safeguard patient safety. However, the direct product of this mechanism is the omission of low-priority nursing measures, such as basic and psychosocial care. This omission, in turn, triggers adverse consequences for nurses, patients and the entire healthcare system. A key implication of this study is that MNC should not be attributed to personal failings but is a structural problem rooted in these systemic pressures. Therefore, managers must address this situation by implementing organisational-level interventions that target these root causes, thereby reducing missed care, improving clinical quality and genuinely enhancing patient and nurse satisfaction.<h4>Relevance to clinical practice</h4>These findings provide clear directives for ICU managers. Therefore, the managerial focus must shift. Instead of 'policing' or punishing the rational prioritisation decisions nurses make under pressure, managers must redirect resources and energy towards solving the two root issues: (1) addressing the systemic pressures that force these decisions and (2) mitigating the emotional and moral distress that results from them.<h4>Trial registration</h4>The protocol of this qualitative meta-synthesis has been registered at PROSPERO with the identifier CRD420251063358.",1,,0.5,Include,Include,Matches 6 inclusion term(s).
41662327,10.1159/000550916,Intensive Care Unit versus High-Dependency Care Unit for Patients with Sepsis-Associated Acute Kidney Injury Requiring Continuous Kidney Replacement Therapy: An Observational Nationwide Database Study.,2026.0,"Miyamoto Y, Ohbe H, Inokuchi R, Fushimi K, Doi K, Yasunaga H.",,"<p>Background: Sepsis is a life-threatening condition that often leads to severe acute kidney injury (AKI). Continuous kidney replacement therapy (CKRT) can be provided to critically ill patients in resource-rich settings such as intensive care units (ICUs). However, whether different medical staffing levels exert a significant effect on the outcomes of patients with sepsis-associated AKI treated with CKRT is unknown. We aimed to compare the outcomes of patients with sepsis-associated AKI who received CKRT upon admission to an ICU versus a high-dependency unit (HDU), where the staffing intensity is lower than that in ICUs.<h4>Methods</h4>This retrospective cohort study used data retrieved from the Diagnosis Procedure Combination database and enrolled adult patients with sepsis admitted to an ICU or HDU between April 2018 and March 2023. We identified patients who initiated CKRT on admission and assigned them to the ICU or HDU group. We conducted matching weight analyses using propensity scores to compare the frequencies of in-hospital mortality and complications between the groups.<h4>Results</h4>Of 81,934 patients with sepsis, CKRT for severe AKI was initiated in HDUs and ICUs for 1,136 and 4,622 patients, respectively. Patients in the ICU group had higher cardiovascular Sequential Organ Failure Assessment subscores, lower body mass index values, worse consciousness levels, and a greater need for mechanical ventilation compared with those in the HDU group. After adjustment, in-hospital mortality did not differ significantly between the ICU and HDU groups (-1.9 percentage points, 95% confidence interval: -5.2 to 1.4). Moreover, significant differences were not observed in complications including gastrointestinal bleeding, infections, thromboembolism, or cerebrovascular events. These findings remained consistent across the subgroup analyses.<h4>Conclusions</h4>In this large cohort study, in-hospital mortality or other clinical outcomes did not differ significantly between patients initially treated in ICUs and HDUs. Further investigations are warranted to understand the relevant factors that guide the triage of these patients. </p>.",0,,0.5,Include,Include,Matches 6 inclusion term(s).
41444597,10.1186/s12913-025-13826-y,"Clinical governance and staffing for healthcare quality: perceptions of nurses, doctors, and senior managers at two tertiary hospitals in Jamaica.",2025.0,"Thompson C, Nevins DH, Walters D, Chin-Bailey C, Thompson E, Thame M, James K.",,"<h4>Background</h4>To describe the characteristics of effective workforce and staffing culture among doctors and nurses at two tertiary hospitals in Jamaica, and to explore perceptions of senior managers relating to the health workforce for the delivery of quality care.<h4>Methods</h4>A mixed-methods study was done among 216 nurses and 112 doctors, and 17 senior managers. Data on patient safety culture and the effective workforce component were collected for quantitative component. In-depth interviews were done for the qualitative component. Quantitative data were analyzed using descriptive and inferential statistics, and qualitative data were thematically analyzed and compared with selected elements of the quantitative data.<h4>Results</h4>Staffing culture for patient safety among doctors and nurses was poor (35% positive score). More nurses (73.6%) than doctors (34.8%) reported working 40-59 h per week. A higher proportion of nurses (85%) than doctors (67.9%) practiced responsibly with consideration of fatigue and human factors (p = 0.001), with a significant difference by institution (Institution A - 75.0%, Institution B - 81.6%; p = 0.009). Fewer than 70% of respondents reported receiving annual performance appraisals. Qualitative findings revealed issues with staff capacity development, performance management, and persistent staffing challenges, which contributed to gaps in staffing culture for patient safety.<h4>Conclusion</h4>Staffing culture for patient safety was suboptimal among doctors and nurses. Key challenges identified by senior managers include inadequate staffing, limited capacity development, and weak performance appraisal systems. Strategic investment in workforce development, effective performance management, and evidence-based staffing policies is critical to strengthen clinical governance and achieve quality health care delivery.",0,,0.5,Include,Include,Matches 6 inclusion term(s).
41730587,10.1136/bmjoq-2025-003949,Rapid response teams for new leaders: a narrative review of global evidence and implementation strategies with a focus on Japan.,2026.0,"Ogawa A, Tsuchiya Y, Sakemi I, Kutsuna N.",,"<h4>Background</h4>Rapid response systems (RRSs) are designed to detect and treat physiological deterioration before cardiac arrest occurs. Since 2020, Japan has seen a rapid increase in RRS adoption; however, most new team members have not received formal training in critical care. This review synthesises international and Japanese evidence supporting implementation and training for new members.<h4>Methods</h4>PubMed, Web of Science and Ichushi Web were searched for English or Japanese studies evaluating adult RRSs (January 2010-April 2025). We included 47 records (43 comparative and 4 systematic reviews); the national guideline was not included.<h4>Results</h4>Mature RRSs were associated with a 35% relative reduction in unexpected in-hospital cardiac arrests and a 12% decrease in all-cause hospital mortality. However, the evidence is not uniformly positive-systematic reviews and multicentre analyses reported no significant mortality benefit-and outcome heterogeneity limits comparability. Effective programmes share three key features: (1) single-parameter activation criteria augmented by early-warning scores; (2) tiered response models for advanced practice nurses and (3) audit-feedback cycles with dashboards. Crew resource management, in situ simulation and mindfulness-based self-leadership approaches may be associated with reduced decision latency. Emerging tools like deep-learning prediction algorithms, continuous wearable monitoring and tele-support systems may expand coverage but require governance. Common barriers include limited night-time staffing, cultural reluctance to escalate care and medicolegal ambiguity; targeted education and registry-driven feedback mitigate challenges.<h4>Conclusions</h4>Well-structured RRSs improve outcomes beyond traditional code-blue models. Aligning activation thresholds, multidisciplinary competencies and data-driven quality improvement cycles with local resources may help new Japanese rapid response team members develop resilient, high-performing services.",0,,0.5,Include,Include,Matches 6 inclusion term(s).
41195165,10.1155/jonm/8894266,Changing the Organizational Structure and Enhancing Nurse-Staffing Levels Based on Patient Acuity in a Tertiary Referral Hospital.,2025.0,"Martínez-Muñoz M, Barba-Flores MA, Andrés Escobedo D, Batuecas-Duelt IJ, López-Branchadell S, Rubio-Garrido P, Osorio D, Zuriguel-Pérez E.",,"<h4>Aims</h4>To enhance nurse-staffing levels in the wards of a tertiary referral hospital by applying a patient classification system based on patient acuity, setting up a new organizational structure in the hospital wards.<h4>Design</h4>A retrospective analysis based on administrative data from an electronic patient database.<h4>Methods</h4>The data were obtained from the clinical data warehouse of multiple databases from a tertiary referral hospital in Spain and analyzed from January 1st, 2018, to December 31st, 2019. The care plan and the weight of the main diagnosis from 52,974 adult patients admitted to 40 hospital units were analyzed and classified into patient acuity using the acute to intensive care (ATIC) classification system. The frequency of the ten acuity groups was analyzed, and the optimal patient-to-nurse ratio was defined according to the system and the hours effectively assigned to the care units. The percentage of patient needs that were met was also established. Finally, the distribution of the wards was rearranged based on the results.<h4>Results</h4>The findings show that patients were mostly clustered in the following groups according to their acuity level: intensification (38.1%), intermediate (30.4%), and acute (21.8%). Therefore, the wards were reorganized into the three dominant levels: four acute, 17 intensification, and 19 intermediate units. A viable model was implemented to provide the number of nurse/patient/day hours by incorporating 104 nurses and improving nursing coverage by 17.4%.<h4>Conclusion</h4>The structuring of care units according to the intensity of care has resulted in a significant enhancement in nursing coverage by improving the hours of care needed according to acuity levels.<h4>Implications for patient care</h4>The findings provide valuable information regarding nurse staffing in hospitals, emphasizing the importance of defining the optimal patient-to-nurse ratio. Establishing this ratio is crucial for improving care quality and ensuring patient safety.<h4>Reporting method</h4>This study's methods and results have been reported following the STROBE checklist.<h4>Patient or public contributions</h4>No patient or public contributed to design this research. However, patients will contribute later as part of a broader project when we explore their perception following the implementation of a management model based on nursing care intensity.",1,,0.5,Include,Include,Matches 6 inclusion term(s).
42111231,10.4102/sajid.v41i1.796,"'&lt;i&gt;We are short-staffed&lt;/i&gt;': Dialysis practitioners' infection prevention and control adherence challenges in the City of Tshwane, South Africa.",2026.0,"Ngema SA, Bale TA, Nezingahe LM, Ramukumba TS.",,"<h4>Background</h4>The burden of infections in dialysis facilities continues to rise worldwide. Due to the invasive procedures associated with haemodialysis (HD), patients undergoing HD in dialysis facilities are at high risk of acquiring bloodstream-related infections.<h4>Objective</h4>The present study explored the practices of dialysis practitioners regarding the prevention of HD bloodstream-related infections at selected dialysis facilities in the City of Tshwane, Gauteng province, in South Africa.<h4>Methods</h4>An exploratory-descriptive contextual qualitative study was conducted in five dialysis facilities utilising semi-structured interviews. Purposive sampling was conducted until data saturation was reached from 10 in-depth semi-structured interviews conducted with dialysis practitioners.<h4>Results</h4>Data analysis was conducted concurrently with data collection using a qualitative thematic analysis approach, whereby Tesch's eight-step method was used to analyse the data. One theme, infection prevention challenges of dialysis practitioners, emerged with three subthemes: (1) in-service training, (2) shortage of resources and (3) colleagues' behaviors and practices.<h4>Conclusion</h4>A lack of staffing, training and resources hinders the implementation of infection prevention and control (IPC) to ensure optimal care in dialysis facilities. These findings suggest that enhancing training programmes and promoting a culture of compliance with IPC protocols are crucial for improving patient safety and outcomes in dialysis settings.<h4>Contribution</h4>This study highlights contextual insights into the infection prevention challenges faced by dialysis practitioners in South African dialysis facilities, highlighting critical gaps in training, resources and staff compliance that inform targeted interventions to reduce bloodstream infections.",0,,0.417,Include,Include,Matches 5 inclusion term(s).
41915559,10.1093/annalsats/aaoaf048,Outcomes of patients with hypertensive emergency managed in intensive vs intermediate care settings: a multihospital retrospective cohort study.,2026.0,"Hochberg CH, Yan L, Card ME, Berry SA, Brodie D, Rotello L, Nader A, Chatterjee S, Sahetya SK, Iwashyna TJ, Hager DN.",,"<h4>Background</h4>Hypertensive emergency is characterized by end-organ dysfunction due to markedly elevated blood pressure. Although guidelines recommend rapid blood pressure lowering with intravenous antihypertensives and continuous monitoring in an intensive care unit (ICU), many patients are managed in intermediate care (IMC) settings. In this study, we compare outcomes of hypertensive emergency patients admitted to ICU vs IMC settings.<h4>Methods</h4>Adult patients in the emergency departments of 3 hospitals were included if they had 2 or more systolic blood pressure measurements greater than 180 mm Hg within 12 hours of one another, were treated with continuous intravenous antihypertensive medications, and were subsequently admitted to an ICU or IMC setting. We excluded patients receiving mechanical ventilation in the emergency department and those presenting with acute coronary syndrome, aortic dissection, or acute cerebrovascular accident. The primary outcome was hospital length of stay (LOS) penalized for death and adjusted for baseline patient features. Secondary outcomes included ICU and IMC LOS and hospital mortality. Process outcomes included arterial line usage, frequency of blood pressure measurements in the first 24 hours, and escalations of care. Lastly, we report the proportion of patients reaching blood pressure targets and/or episodes of hypotension in each setting.<h4>Results</h4>Intensive care unit patients (n = 649) were younger, with a male predominance, more frequently received noninvasive respiratory support and were dialysis dependent than IMC patients (n = 629). In an adjusted analysis, there was no difference in time to hospital discharge between patients admitted to ICU vs IMC settings (absolute difference: +0.29 days; 95% CI, -0.07 to 0.70). Similarly, there was no difference in ICU vs IMC LOS, hospital readmission rate, or hospital mortality. Blood pressures were more frequently measured in the ICU, but there was no difference in time to target blood pressure goal. Any hypotensive episode in the first 24 hours was more common in the ICU.<h4>Conclusions</h4>In this retrospective observational study of patients with hypertensive emergency, we did not observe significantly different LOS outcomes between patients admitted to ICU vs IMC settings or detect a signal of harm among those admitted to IMC. Intermediate care settings may be a reasonable alternative to ICU admission for select patients with hypertensive emergency.",0,,0.417,Include,Include,Matches 5 inclusion term(s).
42005308,10.2147/cia.s593842,Geriatric Focused ERAS Nursing Practices in Open and Hybrid Aortic Vascular Surgery.,2026.0,"Ye J, Zhang Y.",,"<h4>Background</h4>Enhanced Recovery After Surgery (ERAS) pathways have been adapted for open and lower extremity vascular surgery and increasingly guide perioperative care for older adults. However, little is known about how perioperative nurses implement ERAS-consistent and geriatric-focused practices for older patients undergoing open and hybrid aortic procedures, particularly in hybrid operating room settings and in Chinese hospitals, where pathway maturity and geriatric integration may vary across centres.<h4>Purpose</h4>To describe perioperative nurses' implementation of ERAS-consistent and geriatric-focused nursing practices for older adults undergoing open and hybrid aortic vascular surgery in China, and to identify nurse- and organisation-level factors associated with higher implementation, with attention to modifiable determinants (training, ERAS pathways, staffing).<h4>Methods</h4>Registered nurses working in operating theatres/hybrid operating rooms, post-anaesthesia care units, intensive care/high-dependency units, vascular surgical wards and pre-assessment clinics in eight tertiary general hospitals in Shanxi Province, China, were surveyed between March and July 2024. The Geriatric-Focused Vascular ERAS Nursing Practices Questionnaire, developed from ERAS/SVS guidelines and geriatric surgery literature, measured nurse-reported implementation across perioperative domains, geriatric-focused elements, attitudes and perceived barriers. The instrument underwent expert review, pilot testing and internal consistency assessment, while more advanced psychometric testing was beyond the scope of this initial multicentre study. Data were analysed using descriptive statistics, group comparisons and multivariable linear regression; free-text responses were examined using inductive qualitative content analysis. The study was conceptually informed by a Donabedian structure-process-outcome framework and a capability-opportunity-motivation perspective on behaviour change.<h4>Results</h4>Of 640 eligible nurses, 428 provided analysable responses (usable response rate 66.9%). The global ERAS implementation score (1-5) was 3.41 (SD 0.49). Implementation was highest for intraoperative/post-anaesthesia practices (3.82, SD 0.61) and preoperative education/optimisation (3.63, SD 0.72), and lowest for frailty and cognitive/delirium assessment (2.71, SD 0.81). Routine frailty assessment was reported by 23.4% and routine use of structured delirium screening tools by 30.8%. Higher implementation was independently associated with ERAS-specific training (B = 0.28, p < 0.001), geriatric/frailty training (B = 0.12, p = 0.008), working in hospitals with a formal ERAS pathway (B = 0.24, p < 0.001), higher perceived staffing adequacy (B = 0.09, p = 0.004), and greater experience (B = 0.04 per 5 years, p = 0.012) (adjusted R<sup>2</sup> = 0.38). Qualitative findings highlighted ERAS as an ""ideal rather than daily reality"", challenges in technology-dense environments, fragmented responsibilities, and the need for leadership and tailored education.<h4>Conclusion</h4>Perioperative nurses in these tertiary hospitals reported moderate implementation of ERAS-consistent care for older adults undergoing open and hybrid aortic vascular surgery, with substantial gaps in frailty assessment, delirium screening and geriatric-tailored practices. These gaps are clinically important because they may limit timely risk recognition and tailoring of perioperative care in a high-risk older surgical population. ERAS-specific and geriatric training, hospital-level ERAS pathways, perceived staffing adequacy and experience were associated with higher implementation and represent important modifiable targets, although causal relationships cannot be inferred from this cross-sectional survey.",0,,0.417,Include,Include,Matches 5 inclusion term(s).
41699608,10.1186/s12912-026-04445-x,"Work-family conflict, depression, burnout, and perceived patient safety culture among ICU nurses in four tertiary hospitals in the Western Region of Saudi Arabia: a cross-sectional study.",2026.0,"Rawas H, de Beer J, Alhazmi A, Beheri W, Ashrour S, Abu Shhadeh A, Saifan AR, Al-Yateem N.",,"<h4>Aim</h4>To assess how work-family conflict relates to depression, burnout, and ICU nurses' perceptions of patient safety culture in Saudi Arabia.<h4>Design</h4>A cross-sectional, correlational study.<h4>Methods</h4>A total of 276 ICU nurses from four tertiary hospitals in the Western Region of Saudi Arabia completed standardized instruments assessing depression (BDI-II), burnout (MBI-HSS), work-family conflict (Carlson et al.), and selected items from the Hospital Survey on Patient Safety Culture (HSOPSC) between May and August 2021. Data were analyzed using descriptive and inferential statistics, including correlation analysis and group comparisons using t-tests and ANOVA.<h4>Results</h4>High levels of psychological distress were identified: 28% of nurses reported moderate to severe depression, 24% reported high emotional exhaustion, and 89% experienced moderate to high work-family conflict. Depression was significantly correlated with burnout (ρ = 0.522, p < .001) and work-family conflict (ρ = 0.397, p < .001). Safety culture perceptions were fragmented, with low levels of error reporting and communication openness. Less experienced nurses showed higher depression levels.<h4>Conclusion</h4>ICU nurses in Saudi Arabia experience considerable mental health challenges that may compromise patient safety perceptions. Work-family conflict emerged as a key stressor linked to both depression and burnout.<h4>Impact</h4>These findings highlight an urgent need for system-level interventions to support nurses' well-being and psychological safety in ICU settings. Accordingly, mental health services and support programs should be integrated into ICU practice.<h4>Patient or public contribution</h4>As this was a workforce study there was no patient or public contribution.<h4>Clinical trial registration</h4>Not applicable. This study is not a clinical trial.",0,,0.417,Include,Include,Matches 5 inclusion term(s).
42249334,10.1186/s12245-026-01260-8,Effect of a mobile-based intervention (Code Sama) on door-to-needle time in acute ischemic stroke patients: a quasi-experimental study.,2026.0,"Fadaei S, Zamanzadeh V, Monjazebi F.",,"<h4>Introduction</h4>Door-to-needle (DTN) time is a critical performance metric in acute ischemic stroke management, as delays are directly associated with poorer clinical outcomes. This study evaluated the effect of a mobile-based software intervention (Code Sama) on reducing DTN time in the emergency department (ED).<h4>Methods</h4>This quasi-experimental study employed a non-equivalent control group, pretest-posttest design, conducted at a comprehensive stroke center in Tabriz, Iran. Sixty emergency department nurses participated in implementing a mobile-based clinical decision support application. Patient data were collected through direct observation using a validated timing checklist. The control group comprised 60 acute ischemic stroke patients managed with routine care over an 8-week period. The intervention group included 60 patients treated after nurses received training on and began using the ""Code Sama"" application. The primary outcome, door-to-needle time, was measured by trained observers present around the clock who recorded timestamps at key care milestones. Data were analyzed using independent t-tests following confirmation of normality assumptions.<h4>Results</h4>Patient groups were homogenous regarding baseline demographic and clinical characteristics, including age, sex, and NIHSS score (p > 0.05). No significant difference was found in mean DTN time between the control group's baseline (48.60 ± 2.52 min) and the intervention group's pretest (48.23 ± 2.40 min). Following the intervention, the mean DTN time in the intervention group decreased significantly to 42.96 ± 1.45 min. This reduction was statistically significant compared to its own pretest (t(48) = 10.25, p < 0.001) and to the control group's post-period (t(47) = 10.58, p < 0.001), with a very large effect size (Cohen's d > 2.5).<h4>Conclusion</h4>Implementation of the ""Code Sama"" mobile-based intervention was associated with a significant reduction in door-to-needle time for acute ischemic stroke patients. These findings suggest this tool may serve as a feasible strategy to support emergency workflow optimization, though confirmation through randomized controlled trials is warranted.<h4>Trial registration</h4>This study was registered with the Iranian Registry of Clinical Trials (IRCT). We acknowledge that prospective registration would have been preferable the registration occurred because the study was initially conceptualized as a quality improvement initiative rather than a clinical trial. Upon recognition that the findings warranted publication, registration was completed to ensure transparency.",0,,0.333,Include,Include,Matches 4 inclusion term(s).
41514174,10.1111/ijn.70097,Missed Care Prevalence and Associated Factors in Acute Care Settings: A Systematic Review and Meta-Analysis.,2026.0,"Sarpong AA, Gent L, Towell-Barnard A, Arabiat D.",,"<h4>Aim</h4>The aim of the study was to comprehensively analyse the prevalence and factors associated with missed nursing care in acute care settings.<h4>Methods</h4>A systematic review was conducted to estimate the prevalence of missed nursing care, types of activities missed and associated factors in acute care hospital settings. Five electronic databases (CINAHL, Embase, Medline, PubMed and Scopus) were searched from inception to 14th December 2022. Type of missed care and associated factors were classified based on missed care concepts, definition and measurement. Random effects meta-analysis was performed to estimate proportions and levels of types of nursing activities missed.<h4>Results</h4>A total of 45 studies recruited 139 454 nurses reporting missed care activities. The most frequent activity missed was ambulation, with estimated prevalence of 46% (95%, CI [0.37, 0.55] I<sup>2</sup> = 99.6), followed by mouthcare 36% (95% CI [0.30, 0.43], I<sup>2</sup> = 99.7%), emotional support 33% (95% CI [0.26, 0.43], I<sup>2</sup> = 99.5%), bathing 31% (95% CI [0.22, 0.41], I<sup>2</sup> = 99.6%) and feeding 30% (95% CI [0.23, 0.38], I<sup>2</sup> = 99.5%). Limited workforce capacity was a major contributor to missed care.<h4>Conclusions</h4>This study reports significant missed basic nursing activities in healthcare settings globally, suggesting greater odds of unsafe patient outcomes of hospitalisation. Targeted preventative strategies need to be tailored to specific missed care activities.",1,,0.333,Include,Include,Matches 4 inclusion term(s).
41938923,10.3389/fpubh.2026.1791368,The moderating role of the case-mix index in the relationship between medical staff allocation and average cost per inpatient visit.,2026.0,"Xiong C, Xia Y, Xu S, Xiao J.",,"<h4>Background</h4>Greater medical staff allocation and higher Case-Mix Index (CMI) values are both associated with increased patient medical expenditures. However, it remains unclear whether CMI moderates the relationship between medical staff allocation and medical expenditures. The present study focus on whether medical staff allocation predicts the cost per inpatient visit, whether this association is enhanced under conditions of high CMI.<h4>Aim</h4>To explore the mechanism underlying the role of the CMI in the relationship between medical staff allocation and the average cost per inpatient visit.<h4>Methods</h4>Data were collected from 207 general hospitals in Hubei Province in 2019 using the cluster sampling method. Pearson's correlations were used to examine the associations between medical staff allocation, the CMI and the cost per inpatient visit. The moderating role of the CMI between medical staff allocation and the average cost per inpatient visit was analyzed using Model 1 of the PROCESS macro.<h4>Results</h4>The number of patients per doctor (<i>r</i> = -0.180, <i>p</i> < 0.01), beds per nurse (<i>r</i> = -0.181, <i>p</i> < 0.01), beds per doctor (<i>r</i> = -0.225, <i>p</i> < 0.01) and the average cost per inpatient visit showed a significant negative correlation. The CMI positively moderated the relationship between the average cost per inpatient visit and both the number of beds per doctor (<i>p</i> < 0.01) and the number of beds per nurse (<i>p</i> < 0.01). The moderating effect was stronger when hospitals had high CMI value influencing average cost per inpatient visit.<h4>Conclusion</h4>CMI value can enhance the negative effects of the number of beds per doctor or nurse on average cost per inpatient visit, revealing that rational CMI benchmark for the hospital or prioritizing disease categories with clinically appropriate treatment complexity can mitigate the extent to which healthcare workforce allocation influences rising medical expenditures. Reasonable medical staff allocation and the CMI serve as important factors in controlling the average cost per inpatient visit.",0,,0.333,Include,Include,Matches 4 inclusion term(s).
41922050,10.1136/bmjopen-2025-109196,Sick leave and engagement as workforce well-being proxies in hospital departments: a cross-sectional study of routinely collected organisational data in a Dutch academic hospital.,2026.0,"Bazuin T, Oerbekke MS, Bontjer S, Reijmerink IM, Dongelmans DA, Franx A, Wietasch JKG, Hooft L, van der Laan MJ.",,"<h4>Objectives</h4>Well-being of healthcare professionals (HCPs) is vital for care quality, staff retention and overall healthcare system effectiveness. This study aims to identify the organisational and workplace variables associated with sick leave and measures of engagement of HCPs on department level within a single Dutch academic hospital.<h4>Design</h4>Cross-sectional study using routinely collected organisational data.<h4>Setting</h4>A tertiary-care academic hospital in the Netherlands.<h4>Participants</h4>25 clinical departments were included. Department level variables were derived from routinely collected hospital databases. Availability of data varied across variables. Analysis included information on patient population, human resources, care processes, quality of care and employee and patient experiences to assess differences, correlations and predictors for sick leave and engagement.<h4>Primary and secondary outcome measures</h4>Primary outcome measures were (1) sick leave (%) and (2) engagement, assessed through two staff-survey items (vitality and connectedness; 0-10 Numeric Rating Scale). Both outcomes were analysed at department level.<h4>Results</h4>Employee population data showed the most consistent patterns across analyses. Departments with higher staffing capacity had higher sick leave and lower engagement in group comparisons (p=0.009, p=0.030, respectively). In multivariable models, higher staffing capacity remained associated with increased sick leave (B=1.38, 95% CI 0.53 to 2.23, p=0.003). Engagement was positively associated with higher inflow (B=0.92, 95% CI 0.06 to 1.77, p=0.037) and negatively associated with outflow (B = -1.36, 95% CI -2.08 to -0.63, p=0.001). No consistent associations were found with patient population and patient experience measures.<h4>Conclusions</h4>Workforce-related factors, particularly staffing capacity and inflow and outflow, are strongly linked to sick leave and engagement. Routinely collected hospital data can be used to identify at-risk departments and inform targeted strategies for improving workforce sustainability. Future studies should explore more granular, team-level data to better support staff well-being and care quality.",0,,0.333,Include,Include,Matches 4 inclusion term(s).
