pair_id,case_id,slug,match_rule,title_similarity,token_jaccard,left_row_number,right_row_number,left_title,right_title,left_doi,right_doi,left_year,right_year,left_source,right_source,human_same_report,human_same_study,reviewer_id,review_notes
4711279faa9e5d93ed6e,12,llm_higher_education,exact_normalized_title,1.0,1.0,1430,1722,A 'snapshot' of engineering practitioners views of ChatGPT-informing pedagogy in higher education,A ‘snapshot’ of engineering practitioners views of ChatGPT-informing pedagogy in higher education,,10.1080/03043797.2025.2492736,2026.0,2025.0,CORE,CORE,,,,
4d4d6052c2c8c002b67a,7,restorative_justice_recidivism,exact_normalized_title,1.0,1.0,1814,1832,"Human Rights, Human Duties: Making a Rights-Based Case for Community-Based Restorative Justice","Human Rights, Human Duties: Making a Rights-Based Case for Community-Based Restorative Justice,",,,2024.0,2023.0,CORE,CORE,,,,
12a6f89f2da23e9d3271,7,restorative_justice_recidivism,exact_normalized_title,1.0,1.0,781,1056,Routledge international handbook of restorative justice /,Routledge International Handbook of Restorative Justice,,,2020.0,2019.0,CORE,CORE,,,,
a144aa4197a465eab37c,3,glp1_cardiovascular,exact_normalized_title,1.0,1.0,1648,5349,Liraglutide preserves CD34+ stem cells from dysfunction Induced by high glucose exposure,Liraglutide Preserves CD34 + Stem Cells from Dysfunction Induced by High Glucose Exposure,https://doi.org/10.1186/s12933-022-01486-9,https://doi.org/10.21203/rs.3.rs-1093380/v1,2022,2021,OpenAlex,OpenAlex,,,,
cb541efff1c7ea188961,8,gender_pay_gap,exact_normalized_title,1.0,1.0,10,2207,"Education, Occupation and Career Expectations: Determinants of the Gender Pay Gap for UK Graduates*","Education, Occupation and Career Expectations: Determinants of the Gender Pay Gap for UK Graduates",https://doi.org/10.1111/j.1468-0084.2007.00483.x,,2007.0,2006.0,OpenAlex,OpenAlex,,,,
deb45f4c22480e6b07c1,15,indoor_air_pollution_health,exact_normalized_title,1.0,1.0,5457,5596,"Risk Factors for Community-Acquired Pneumonia in Children with Severe Acute Malnutrition in N'Djamena, Chad","Risk Factors for Community-Acquired Pneumonia in Children with Severe Acute Malnutrition in N’Djamena, Chad",https://doi.org/10.5281/zenodo.18333739,https://doi.org/10.30574/wjarr.2025.28.3.4068,2025.0,2025.0,OpenAlex,OpenAlex,,,,
7491aaa91a64412a5465,5,cash_transfers_education,exact_normalized_title,1.0,1.0,20,494,"Women's Power, Conditional Cash Transfers, and Schooling in Nicaragua","Women’s Power, Conditional Cash Transfers and Schooling in Nicaragua",https://doi.org/10.1093/wber/lhn006,https://doi.org/10.22004/ag.econ.92145,2008.0,2007.0,OpenAlex,OpenAlex,,,,
8344e97d3b0271dae718,8,gender_pay_gap,exact_normalized_title,1.0,1.0,41,2794,"Macroeconomic Effects of Reducing Gender Wage Inequality in an Export‐Oriented, Semi‐Industrialized Economy","Macroeconomic Effects of Reducing Gender Wage Inequality in an Export-Oriented, Semi-Industrialized Economy",https://doi.org/10.1111/1467-9361.00144,,2002.0,2002.0,OpenAlex,OpenAlex,,,,
f543c473ed8c9d1cae23,12,llm_higher_education,exact_normalized_title,1.0,1.0,5921,5958,Transformative Effects of ChatGPT on Modern Education: Emerging Era of AI Chatbots,Transformative Effects of ChatGPT on Modern Education: Emerging Era of AI Chatbots,10.34726/6101,10.1016/j.iotcps.2023.06.002,2023.0,2023.0,CORE,CORE,,,,
9f7c89239a0f7ad09b52,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1728,1784,Effects of substrate materials on microbial diversity and network dynamics: Comparing microplastics and silica-based materials,Effects of substrate materials on microbial diversity and network dynamics: Comparing microplastics and silica-based materials.,,10.1016/j.jenvman.2025.125989,2025,2025,EuropePMC,EuropePMC,,,,
516be2dcb06991bc6bcd,8,gender_pay_gap,exact_normalized_title,1.0,1.0,1938,4994,Gender Labor Market Outcome Differentials in Korea: How Does the Horizontal Mismatch Play?,Gender Labor Market Outcome Differentials in Korea : How Does the Horizontal Mismatch Play?,https://doi.org/10.21203/rs.3.rs-3094118/v1,https://doi.org/10.15057/hje.2024002,2023.0,2024.0,OpenAlex,OpenAlex,,,,
d237596bcee6fd4af07b,3,glp1_cardiovascular,exact_normalized_title,1.0,1.0,4147,5251,SGLT-2 Inhibitors and the Inflammasome: What’s Next in the 21st Century?,SGLT -2 Inhibitors and the Inflammasome: What's next in the 21st century?,https://doi.org/10.3390/nu15102294,https://doi.org/10.20944/preprints202304.0516.v1,2023,2023,OpenAlex,OpenAlex,,,,
e99f4d0f8e5e2f34a9c2,7,restorative_justice_recidivism,exact_normalized_title,1.0,1.0,2280,2295,Applying the Framework: Positive Youth Development and Restorative Practices,Applying the Framework: Positive Youth Development and Restorative Practices,,10.5195/jyd.2008.324,2008.0,2008.0,CORE,CORE,,,,
2805af4a3fc3839f2384,2,mindfulness_anxiety,exact_normalized_title,1.0,1.0,2280,2641,Cognitive behavioural therapies versus treatment as usual for depression,Cognitive behavioural therapies versus treatment as usual for depression.,,10.1002/14651858.cd008699,2018,2010,EuropePMC,EuropePMC,,,,
119f5df44419893a71b8,12,llm_higher_education,exact_normalized_title,1.0,1.0,2962,3739,Large-Scale Text Analysis Using Generative Language Models: A Case Study in Discovering Public Value Expressions in AI Patents,Large-Scale Text Analysis Using Generative Language Models: A Case Study in Discovering Public Value Expressions in AI Patents,10.48550/arxiv.2305.10383,,2024.0,2023.0,CORE,CORE,,,,
b24f81f770bb5bcf8bd2,15,indoor_air_pollution_health,exact_normalized_title,1.0,1.0,15,3370,"The health impacts of exposure to indoor air pollution from solid fuels in developing countries: knowledge, gaps, and data needs.","The Health Impacts of Exposure to Indoor Air Pollution from Solid Fuels in Developing Countries: Knowledge, Gaps, and Data Needs",https://doi.org/10.1289/ehp.021101057,https://doi.org/10.22004/ag.econ.10864,2002.0,2002.0,OpenAlex,OpenAlex,,,,
221f0dba0d5aaab13782,2,mindfulness_anxiety,exact_normalized_title,1.0,1.0,655,1688,"Psychological interventions for depression and anxiety in patients with coronary heart disease, heart failure or atrial fibrillation.","Psychological interventions for depression and anxiety in patients with coronary heart disease, heart failure or atrial fibrillation",10.1002/14651858.cd013508.pub3,,2024,2020,EuropePMC,EuropePMC,,,,
a62053b5737aafd68fdb,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1036,1415,Navigating towards a plastic-free future: A holistic review of microplastic accumulation and management for land and environmental sustainability,Navigating towards a plastic-free future: A holistic review of microplastic accumulation and management for land and environmental sustainability.,,10.1016/j.envres.2025.122572,2025,2025,EuropePMC,EuropePMC,,,,
13ae56f8b418280fc521,9,intelligent_tutoring_scores,exact_normalized_title,1.0,1.0,2404,2895,THE IMPACT OF PODCASTS ON EFL STUDENTSâ€™ LISTENING COMPREHENSION,The Impact of Podcasts on EFL Students’ Listening Comprehension,https://doi.org/10.26858/ijole.v2i2.5878,https://doi.org/10.5539/ijel.v8n6p122,2018.0,2018.0,OpenAlex,OpenAlex,,,,
846492809aa0c1b5b6ba,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,3801,3907,All black: a microplastic extraction combined with colour-based analysis allows identification and characterisation of tire wear particles (TWP) in soils,All black: a microplastic extraction combined with colour-based analysis allows identification and characterisation of tire wear particles (TWP) in soils.,10.21203/rs.3.rs-4951965/v1,10.1186/s43591-024-00102-9,2024,2024,EuropePMC,EuropePMC,,,,
833ff4d9d1e66804d78e,15,indoor_air_pollution_health,exact_normalized_title,1.0,1.0,2265,4657,Airborne particulate matter monitoring in Kenya using calibrated low-cost sensors,Airborne particulate matter monitoring in Kenya using calibrated low cost sensors,https://doi.org/10.5194/acp-18-15403-2018,https://doi.org/10.5194/acp-2018-327,2018.0,2018.0,OpenAlex,OpenAlex,,,,
1c3345d7876477454ff9,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,202,1899,Unseen contaminants in Portuguese reservoirs: linking microplastics to ecological potential and human pressures.,Unseen contaminants in Portuguese reservoirs: linking microplastics to ecological potential and human pressures,10.3389/ftox.2025.1705228,10.21203/rs.3.rs-6785320/v1,2025,2025,EuropePMC,EuropePMC,,,,
199eee4b570b84563fa3,8,gender_pay_gap,exact_normalized_title,1.0,1.0,7,200,Outside Offers and the Gender Pay Gap: Empirical Evidence from the UK Academic Labour Market,OUTSIDE OFFERS AND THE GENDER PAY GAP: EMPIRICAL EVIDENCE FROM THE UK ACADEMIC LABOUR MARKET*,https://doi.org/10.1111/j.0013-0133.2005.00973.x,,2005.0,2005.0,OpenAlex,OpenAlex,,,,
3075b7fd159ec3d4fbd3,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1564,1948,"Comparative analysis of microplastic and microbial communities in varied aquatic environments: Disparities in occurrence, interconnections, and ecological implications","Comparative analysis of microplastic and microbial communities in varied aquatic environments: Disparities in occurrence, interconnections, and ecological implications.",,10.1016/j.jhazmat.2025.138795,2025,2025,EuropePMC,EuropePMC,,,,
6b09bb7be3ed623833dd,15,indoor_air_pollution_health,exact_normalized_title,1.0,1.0,36,313,The contributions of emissions and spatial microenvironments to exposure to indoor air pollution from biomass combustion in Kenya.,The Contributions of Emissions and Spatial Microenvironments to Exposure to Indoor Air Pollution from Biomass Combustion in Kenya,https://doi.org/10.1289/ehp.00108833,https://doi.org/10.2307/3434990,2000.0,2000.0,OpenAlex,OpenAlex,,,,
0c878bccbff2727db0b8,12,llm_higher_education,exact_normalized_title,1.0,1.0,5222,6564,Reflections on Writing and Generative AI: A Symposium,Reflections on writing and generative AI : a symposium,,10.18552/joaw.v15is2.1121,2025.0,2025.0,CORE,CORE,,,,
66f8624751e24f0f664a,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1056,1334,Microplastic pollution in water and sediment in the Henan section of the Yellow River based on the MultiMP comprehensive evaluation method,Microplastic pollution in water and sediment in the Henan section of the Yellow River based on the MultiMP comprehensive evaluation method.,,10.1016/j.jhazmat.2025.139059,2025,2025,EuropePMC,EuropePMC,,,,
e7552d3e140600b54fbd,12,llm_higher_education,exact_normalized_title,1.0,1.0,5041,6444,Discourses and Realities of Online Higher Education: A History of [Discourses of] Online Education in Canada’s Open University,Discourses and realities of online higher education : a history of [discourses of] online education in Canada’s Open University,,,2015.0,2015.0,CORE,CORE,,,,
2ce68840414c9a458cd1,13,marine_protected_areas,exact_normalized_title,1.0,1.0,3328,3332,"Speciation, Connectivity and Self-Recruitment Among Mollusc Populations from Isolated Oceanic Islands","Speciation, Connectivity and Self-Recruitment Among Mollusc Populations from Isolated Oceanic Islands",https://doi.org/10.26686/wgtn.16993651.v1,https://doi.org/10.26686/wgtn.16993651,2012,2012,OpenAlex,OpenAlex,,,,
e2a8ebca1427aaccd56e,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1673,3480,Microplastic in fishes: the first report from a Himalayan River - Alaknanda.,Microplastic in Fishes: the First Report From a Himalayan River –alaknanda,10.1007/s11356-023-30889-8,10.21203/rs.3.rs-2830146/v1,2024,2023,EuropePMC,EuropePMC,,,,
5a0232f0b510e7ad2354,12,llm_higher_education,exact_normalized_title,1.0,1.0,2347,2398,Teachers as learners: Exploring the impact of accredited professional development on learning and assessment in Irish higher education,Teachers as learners: exploring the impact of accredited professional development on learning and assessment in Irish higher education.,,,2017.0,2017.0,CORE,CORE,,,,
fd9d6746be76658508cf,8,gender_pay_gap,exact_normalized_title,1.0,1.0,79,644,Why has the British National Minimum Wage had Little or No Impact on Employment?,Why has the British national minimum wage had little or no impact on employment,https://doi.org/10.1177/0022185608090003,,2008.0,2007.0,OpenAlex,OpenAlex,,,,
557935d8fa0157692448,7,restorative_justice_recidivism,exact_normalized_title,1.0,1.0,2372,2381,"Restorative justice in criminology? Critically examining the production, and exclusion, of restorative justice knowledge(s) within undergraduate criminology in England and Wales.","Restorative justice in criminology? Critically examining the production, and exclusion, of restorative justice knowledge(s) within undergraduate criminology in England and Wales",,,,,CORE,CORE,,,,
8f6e7796623b86250e91,14,reforestation_carbon,exact_normalized_title,1.0,1.0,1106,2995,Underground deserts below fertility islands? Woody species desiccate lower soil layers in sandy drylands,Underground deserts below fertility islands? – Woody species desiccate lower soil layers in sandy drylands,https://doi.org/10.1111/ecog.04906,https://doi.org/10.1101/2020.01.20.912220,2020,2020,OpenAlex,OpenAlex,,,,
052bb0d0aa276a2ee2bd,6,social_media_mental_health,exact_normalized_title,1.0,1.0,245,3218,"Don’t put all social network sites in one basket: Facebook, Instagram, Twitter, TikTok, and their relations with well-being during the COVID-19 pandemic","Don’t put all social network sites in one basket: Facebook, Instagram, Twitter, TikTok, and their relations with well-being during the COVID-19 pandemic.",https://doi.org/10.1371/journal.pone.0248384,https://doi.org/10.31234/osf.io/82bgt,2021,2020,OpenAlex,OpenAlex,,,,
632d25b6626c0be59d4b,11,class_size_achievement,exact_normalized_title,1.0,1.0,2235,4471,Does Management Matter in schools?,Does Management Matter in Schools,https://doi.org/10.1111/ecoj.12267,https://doi.org/10.3386/w20667,2015.0,2014.0,OpenAlex,OpenAlex,,,,
f605eeb9bafa11d7356c,6,social_media_mental_health,exact_normalized_title,1.0,1.0,127,1347,"Mental health status of the general population, healthcare professionals, and university students during 2019 coronavirus disease outbreak in Jordan: A cross‐sectional study","“Mental health status of the general population, healthcare professionals, and university students during 2019 coronavirus disease outbreak in Jordan: a cross-sectional study”",https://doi.org/10.1002/brb3.1730,https://doi.org/10.1101/2020.04.09.20056374,2020,2020,OpenAlex,OpenAlex,,,,
e9b0b3b0f2902168c067,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,2569,2974,Face masks: protecting the wearer but neglecting the aquatic environment? - A perspective from Bangladesh.,Face Masks - Protecting the Wearer but Neglecting the Aquatic Environment? A Perspective from Bangladesh,10.1016/j.envc.2021.100126,10.2139/ssrn.3722737,2021,2020,EuropePMC,EuropePMC,,,,
7a61d043c303368606a5,7,restorative_justice_recidivism,exact_normalized_title,1.0,1.0,1211,1216,Legal and ethical retributivism ::a restorative analysis /,Legal and Ethical Retributivism: A Restorative Analysis,10.4324/9781003563150,,2025.0,2025.0,CORE,CORE,,,,
421ef097712857c44e32,7,restorative_justice_recidivism,exact_normalized_title,1.0,1.0,3043,3609,Developing restorative practices in schools: Some reflections,Developing Restorative Practices in Schools: Some Reflections.,,10.24135/nzjc.v26i1.43,2005.0,2005.0,CORE,CORE,,,,
a57954ee789c916bf347,12,llm_higher_education,exact_normalized_title,1.0,1.0,369,639,Rehearsing popular music: Exploring opportunities for supporting learning in the pop/rock band,Rehearsing popular music: Exploring opportunities for supporting learning in the pop/rock band,,,2009.0,2011.0,CORE,CORE,,,,
4faf10ce2bccf10fee89,12,llm_higher_education,exact_normalized_title,1.0,1.0,7346,7498,"Impact of Generative AI (Large Language Models) on the PRA model construction and maintenance, observations","Impact of Generative AI (Large Language Models) on the PRA model construction and maintenance, observations",,,2024.0,2024.0,CORE,CORE,,,,
761326d90c5ebfd5ebfe,2,mindfulness_anxiety,exact_normalized_title,1.0,1.0,1029,1201,Pre-deployment programmes for building resilience in military and frontline emergency service personnel.,Pre‐deployment programmes for building resilience in military and frontline emergency service personnel,10.1002/14651858.cd013242.pub2,,2021,2019,EuropePMC,EuropePMC,,,,
e53722ef9fe4547c3c68,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1795,1812,"New insights into microbial degradation of polyethylene microplastic and potential polyethylene-degrading bacteria in sediments of the Pearl River Estuary, South China.","New insights into microbial degradation of polyethylene microplastic and potential polyethylene-degrading bacteria in sediments of the Pearl River Estuary, South China",10.1016/j.jhazmat.2024.137061,,2025,2025,EuropePMC,EuropePMC,,,,
159128673dff0f71795e,12,llm_higher_education,exact_normalized_title,1.0,1.0,5519,6558,Large language models in cryptocurrency securities cases: can a GPT model meaningfully assist lawyers?,Large Language Models in Cryptocurrency Securities Cases: Can a GPT Model Meaningfully Assist Lawyers?,10.1007/s10506-024-09399-6,,2024.0,2024.0,CORE,CORE,,,,
1a768af105e84e746c9c,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1724,1787,"Characterization of microplastics and its pollution load index in freshwater Kumaraswamy Lake of Coimbatore, India.","Characterization of microplastics and its Pollution load index in freshwater Kumaraswamy Lake of Coimbatore, India",10.1016/j.etap.2023.104207,10.21203/rs.3.rs-2610640/v1,2023,2023,EuropePMC,EuropePMC,,,,
d6b5ec8086f3573d530a,8,gender_pay_gap,exact_normalized_title,1.0,1.0,726,3968,Collateral Damage? Labour Market Effects of Competing with China—at Home and Abroad,Collateral Damage? Labour Market Effects of Competing with China - at Home and Abroad,https://doi.org/10.1111/ecca.12355,https://doi.org/10.13140/rg.2.2.10145.71520,2020.0,2018.0,OpenAlex,OpenAlex,,,,
2e8bc95690254c487050,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,136,369,Macro and microplastic pollution in Romania: addressing knowledge gaps and potential solutions under the circular economy framework,Macro and microplastic pollution in Romania: addressing knowledge gaps and potential solutions under the circular economy framework.,,10.7717/peerj.17546,2024,2024,EuropePMC,EuropePMC,,,,
4fd7a9ec25d1407c1701,7,restorative_justice_recidivism,exact_normalized_title,1.0,1.0,507,675,Restorative justice and criminal justice ::the case for parallelism /,Restorative justice and criminal justice: The case for parallelism,,,2024.0,2023.0,CORE,CORE,,,,
149169b281ec6b243bc6,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1195,1310,"Insights into suspended sediment and microplastic budget of a lowland river: integrating in-situ measurements, Sentinel-2 imagery, and machine learning","Insights into suspended sediment and microplastic budget of a lowland river: integrating in-situ measurements, Sentinel-2 imagery, and machine learning.",,10.1016/j.scitotenv.2025.179716,2025,2025,EuropePMC,EuropePMC,,,,
37c5a7548e598af348e8,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,391,556,"Microplastic contamination in water, fish, and shrimp collected from the Nile River in Upper Egypt poses ecological and human health hazards","Microplastic contamination in water, fish, and shrimp collected from the Nile River in Upper Egypt poses ecological and human health hazards.",,10.1016/j.envres.2025.121945,2025,2025,EuropePMC,EuropePMC,,,,
e3647e8d991ef1965e99,15,indoor_air_pollution_health,exact_normalized_title,1.0,1.0,2655,3102,Complications and long‐term impact of early life pneumonia,Complications and Long-term Impact of Early Life Pneumonia,https://doi.org/10.1002/ppul.27299,https://doi.org/10.22541/au.172529512.21939208/v1,2024.0,2024.0,OpenAlex,OpenAlex,,,,
c750ce65ab225c120370,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,2486,2551,Country-wide assessment of plastic removal rates on riverbanks and water surfaces,Country-wide assessment of plastic removal rates on riverbanks and water surfaces.,,10.1016/j.marpolbul.2024.117218,2024,2024,EuropePMC,EuropePMC,,,,
dbe4ab8cafdee91b4f85,12,llm_higher_education,exact_normalized_title,1.0,1.0,820,1147,Transformative AI Agency: How Students Negotiate and Collaborate with Generative AI in Higher Education,Transformative AI Agency: How Students Negotiate and Collaborate with Generative AI in Higher Education,10.54337/academicquarter.i31.11271,,2025.0,2025.0,CORE,CORE,,,,
7064d05a1ede8e477db0,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,4099,4488,Microalgae colonization of different microplastic polymers in experimental mesocosms across an environmental gradient.,Microalgae colonization of different microplastic polymers in experimental mesocosms across an environmental gradient,10.1111/gcb.15989,,2022,2022,EuropePMC,EuropePMC,,,,
9fd56d9d63b21ae84feb,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1127,1375,Microplastic budgets and discharges to Lake Saimaa from three Finnish wastewater treatment plants,Microplastic budgets and discharges to Lake Saimaa from three Finnish wastewater treatment plants.,,10.1016/j.jenvman.2025.126093,2025,2025,EuropePMC,EuropePMC,,,,
64838128d7dfe60f2c4e,11,class_size_achievement,exact_normalized_title,1.0,1.0,2506,4582,Fostering and Measuring Skills: Interventions That Improve Character and Cognition,Fostering and Measuring Skills Interventions That Improve Character and Cognition,https://doi.org/10.3386/w19656,https://doi.org/10.7208/chicago/9780226100128.003.0009,2013.0,2013.0,OpenAlex,OpenAlex,,,,
7072c4593312ca3e4848,13,marine_protected_areas,exact_normalized_title,1.0,1.0,826,1397,Trawling effects on biogeochemical processes are mediated by fauna in high-energy biogenic-reef-inhabited coastal sediments,Trawling effects on biogeochemical processes are mediated by fauna in high energy biogenic reef–inhabited coastal sediments,https://doi.org/10.5194/bg-19-2583-2022,https://doi.org/10.5194/bg-2022-23,2022,2022,OpenAlex,OpenAlex,,,,
d5acac2d93deeddb5b74,8,gender_pay_gap,exact_normalized_title,1.0,1.0,5,95,Workplace Heterogeneity and the Rise of West German Wage Inequality*,Workplace Heterogeneity and the Rise of West German Wage Inequality,https://doi.org/10.1093/qje/qjt006,https://doi.org/10.3386/w18522,2013.0,2012.0,OpenAlex,OpenAlex,,,,
a602983b00b8d39b39a3,3,glp1_cardiovascular,exact_normalized_title,1.0,1.0,1830,3371,Use of semaglutide and risk of non‐arteritic anterior ischemic optic neuropathy: A Danish–Norwegian cohort study,Use of semaglutide and risk of non-arteritic anterior ischemic optic neuropathy: A Danish–Norwegian cohort study,https://doi.org/10.1111/dom.16316,https://doi.org/10.1101/2024.12.09.24318574,2025,2024,OpenAlex,OpenAlex,,,,
52fef0a84e3a826b7221,13,marine_protected_areas,exact_normalized_title,1.0,1.0,2912,3133,Perception of Mangrove Social–Ecological System Governance in Southeastern Cuba,Perception of Mangrove Social-Ecological System Governance in Southeastern Cuba,https://doi.org/10.3390/w16172495,https://doi.org/10.20944/preprints202407.0444.v1,2024,2024,OpenAlex,OpenAlex,,,,
e41d112db974fde89a94,5,cash_transfers_education,exact_normalized_title,1.0,1.0,89,246,Overview of the Philippines' Conditional Cash Transfer Program : the Pantawid Pamilyang Pilipino Program (Pantawid Pamilya),Overview of the Philippines'Conditional Cash Transfer Program : the Pantawid Pamilyang Pilipino Program (Pantawid Pamilya),,,2011.0,2011.0,OpenAlex,OpenAlex,,,,
c720b16fd5edcffd4862,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,622,1364,Enhanced ecological risk of microplastic ingestion by fish due to fragmentation and deposition in heavily sediment-laden river.,Enhanced ecological risk of microplastic ingestion by fish due to fragmentation and deposition in heavily sediment-laden river,10.1016/j.watres.2025.123306,,2025,2025,EuropePMC,EuropePMC,,,,
23c1122df3933c3b9e22,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1953,3940,First insight into microplastic groundwater pollution in Latin America: the case of a coastal aquifer in Northwest Mexico.,First insight into microplastic groundwater pollution in Latin America: the case of a coastal aquifer in Northwest Mexico,10.1007/s11356-023-27461-9,10.21203/rs.3.rs-1968801/v1,2023,2022,EuropePMC,EuropePMC,,,,
8a4d1449fc0095117b29,14,reforestation_carbon,exact_normalized_title,1.0,1.0,3213,3776,"Significant Differences in Microbial Soil Properties, Stoichiometry and Tree Growth Occurred within 15 Years after Afforestation on Different Parent Material","Significant Differences in Microbial Soil Properties, Stoichiometry, and Tree Growth Occurred within 15 Years after Afforestation on Different Parent Material",https://doi.org/10.3390/life14091139,https://doi.org/10.20944/preprints202408.0550.v1,2024,2024,OpenAlex,OpenAlex,,,,
5b355b7d21394346bfe2,2,mindfulness_anxiety,exact_normalized_title,1.0,1.0,2179,2577,Cognitive behavioural therapies versus other psychological therapies for depression,Cognitive behavioural therapies versus other psychological therapies for depression.,,10.1002/14651858.cd008698,2018,2010,EuropePMC,EuropePMC,,,,
066891b8f082ef11f586,6,social_media_mental_health,exact_normalized_title,1.0,1.0,143,3735,A randomized trial of online single-session interventions for adolescent depression during COVID-19,A Randomized Trial of Online Single Session Interventions for Adolescent Depression during COVID-19,https://doi.org/10.1038/s41562-021-01235-0,https://doi.org/10.31234/osf.io/ved4p,2021,2021,OpenAlex,OpenAlex,,,,
a5a12c0acd95f0094dd8,11,class_size_achievement,exact_normalized_title,1.0,1.0,119,205,"Pupil-Teacher Ratio And Its Impact On Academic Performance In Public Primary Schools In Central Division, Machakos County, Kenya","Pupil Teacher ratio and its impact on academic performance in public primary schools in central division, Machakos county, Kenya.",https://doi.org/10.5281/zenodo.54767,https://doi.org/10.46827/ejes.v0i0.96,2016.0,2016.0,OpenAlex,OpenAlex,,,,
36376b60e5bd6c463989,10,game_based_learning_motivation,exact_normalized_title,1.0,1.0,815,838,Meaningful Gamification and Students' Motivation: A Strategy for Scaffolding Reading Material.,Meaningful gamification and students’ motivation: A strategy for scaffolding reading material,,10.24059/OLJ.V22I2.1167,2018.0,2018.0,SemanticScholar,SemanticScholar,,,,
e57315a094b4e7af466f,5,cash_transfers_education,exact_normalized_title,1.0,1.0,14,120,Impact evaluation of a conditional cash transfer program: the Nicaraguan Red de Protección Social,Impact evaluation of a conditional cash transfer program the Nicaraguan Red de Protección Social,,https://doi.org/10.2499/0896291464rr141,2005.0,2005.0,OpenAlex,OpenAlex,,,,
7e84c4c61a892dd2f101,18,federated_learning_privacy,exact_normalized_title,1.0,1.0,1449,4872,An Exploratory Analysis on Users’ Contributions in Federated Learning,An Exploratory Analysis on Users' Contributions in Federated Learning,https://doi.org/10.1109/tps-isa50397.2020.00014,https://doi.org/10.48550/arxiv.2011.06830,2020,2020,OpenAlex,OpenAlex,,,,
91bcf1f6e21ffcdf3087,5,cash_transfers_education,exact_normalized_title,1.0,1.0,59,892,When the Money Runs Out: Do Cash Transfers Have Sustained Effects on Human Capital Accumulation?,When the money runs out: do cash transfers have sustained effects on human capital accumulation ?,https://doi.org/10.1596/1813-9450-7901,,2016.0,2016.0,OpenAlex,OpenAlex,,,,
70cb9c972420419b0f94,5,cash_transfers_education,exact_normalized_title,1.0,1.0,927,1655,Women’s Empowerment in Action: Evidence from a Randomized Control Trial in Africa,Women's Empowerment in Action: Evidence from a Randomized Control Trial in Africa,https://doi.org/10.1257/app.20170416,,2020.0,2018.0,OpenAlex,OpenAlex,,,,
9b831e17e6050fbc4f2f,14,reforestation_carbon,exact_normalized_title,1.0,1.0,2540,3135,Biochar—A Panacea for Agriculture or Just Carbon?,Biochar - A Panacea for Agriculture or Just Carbon?,https://doi.org/10.3390/horticulturae6030037,https://doi.org/10.20944/preprints202005.0329.v1,2020,2020,OpenAlex,OpenAlex,,,,
92a1e00f94623dca38d4,12,llm_higher_education,exact_normalized_title,1.0,1.0,8018,8132,Artificial intelligence in social work practice education. The potential use of Generative AI for learning,Artificial intelligence in social work practice education : The potential use of Generative AI for learning,,,2023.0,2023.0,CORE,CORE,,,,
bc39f4cbe0d4d1d0ded0,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,393,400,"Microplastic distribution in the surface water and potential fish uptake in an oligotrophic lake (Lake Mainit, Philippines)","Microplastic distribution in the surface water and potential fish uptake in an oligotrophic lake (Lake Mainit, Philippines).",,10.1016/j.jconhyd.2025.104603,2025,2025,EuropePMC,EuropePMC,,,,
966b921e683f9bbf6371,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,770,839,Assessment of microplastic digestion methods in source and treated drinking waters.,Assessment of microplastic digestion methods in source and treated drinking waters,10.1016/j.scitotenv.2025.180009,,2025,2025,EuropePMC,EuropePMC,,,,
48610eb46ef816006663,16,microplastics_freshwater,exact_normalized_title,1.0,1.0,1664,1923,"Microplastic pollution in Kolavai Lake, Tamil Nadu, India: quantification of plankton-sized microplastics in the surface water of lake.","Microplastic pollution in Kolavai Lake, Tamil Nadu, India: Quantification of plankton-sized microplastics in the surface water of lake",10.1007/s11356-023-29078-4,10.21203/rs.3.rs-2890968/v1,2023,2023,EuropePMC,EuropePMC,,,,
21808810f48a6fb99ae8,8,gender_pay_gap,exact_normalized_title,1.0,1.0,663,2985,Leisure participation patterns and gender wage gap—evidence from Chinese manufacturing industry,Leisure participation patterns and gender wage gap: Evidence from Chinese manufacturing industry,https://doi.org/10.1186/s40589-017-0046-2,https://doi.org/10.1515/cfer-2017-060402,2017.0,2017.0,OpenAlex,OpenAlex,,,,
