ID,DOI,Title,Year,Authors,Venue,Abstract,Citations,Concepts,Relevance_Score,AL_Decision,LLM_Decision,LLM_Justification
https://openalex.org/W4327813742,https://doi.org/10.1111/pops.12890,"Intellectual Humility and Political Polarization: An Exploration of Social Networks, Attitudes, and Affect",2023,Tyrone J. Sgambati; Özlem Ayduk,Political Psychology,"Political polarization is increasing in the United States, threatening social harmony. As this threat grows, it is important to identify factors that engender polarization and ways to disrupt them. To this end, we examined the buffering role of intellectual humility against political polarization and the potential mediating role of political heterophily (i.e., affiliation and communication with political outgroup members). Data were collected in five assessments over an eight‐month period, beginning one day prior to the 2020 U.S. presidential election ( N = 387) and ending in July 2021 ( N = 181). Results showed that intellectual humility was associated with (1) less affective and attitudinal polarization (although in some cases this effect was only present among conservatives) and (2) more political heterophily. Cross‐sectional and prospective mediation analyses suggested that intellectual humility may act through political heterophily to reduce attitude polarization. Our findings offer support for the notion that intellectual humility buffers against political polarization and provide preliminary evidence for political heterophily as one mechanism of action.",18,Humility; Politics; Polarization (electrochemistry); Social psychology; Psychology,0.25,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W4402541527,https://doi.org/10.1007/s11245-024-10097-w,The Harm of Social Media to Public Reason,2024,Paige Benton; Michael Schmidt,Topoi,"Abstract It is commonly agreed that so-called echo chambers and epistemic bubbles, associated with social media, are detrimental to liberal democracies. Drawing on John Rawls’s political liberalism, we offer a novel explanation of why social media platforms amplifying echo chambers and epistemic bubbles are likely contributing to the violation of the democratic norms connected to the ideal of public reason. These norms are clarified with reference to the method of (full) reflective equilibrium, which we argue should be cultivated as a civic virtue in the context of political justification. The paper demonstrates how epistemic bubbles and echo chambers are likely to be detrimental to the disposition to follow the method of reflective equilibrium in the political context. Based on this diagnosis the paper highlights the need for interventions that help cultivate reflective equilibrium as a civic virtue and the need for corresponding interdisciplinary research.",2,Reflective equilibrium; Context (archaeology); Politics; Harm; Virtue,0.25,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W4404172456,https://doi.org/10.1145/3687059,"Trouble in Paradise? Understanding Mastodon Admin's Motivations, Experiences, and Challenges Running Decentralised Social Media",2024,Zhilin Zhang; Jun Zhao; Ge Wang; Samantha‐Kaye Johnston; George Chalhoub,Proceedings of the ACM on Human-Computer Interaction,"Decentralised social media platforms are increasingly being recognised as viable alternatives to their centralised counterparts. Among these, Mastodon stands out as a popular alternative, offering a citizen-powered option distinct from larger and centralised platforms like Twitter/X. However, the future path of Mastodon remains uncertain, particularly in terms of its challenges and the long-term viability of a more citizen-powered internet. In this paper, following a pre-study survey, we conducted semi-structured interviews with 16 Mastodon instance administrators, including those who host instances to support marginalised and stigmatised communities, to understand their motivations and lived experiences of running decentralised social media. Our research indicates that while decentralised social media offers significant potential in supporting the safety, identity and privacy needs of marginalised and stigmatised communities, they also face considerable challenges in content moderation, community building and governance. We emphasise the importance of considering the community's values and diversity when designing future support mechanisms.",8,Paradise; Sociology; Business; History; Art history,0.25,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W4392414716,https://doi.org/10.37886/ip.2023.001,Information Bubble: How to Control Democracy in the Information Society Era,2023,Ewa Milczarek,Izzivi prihodnosti,"Research Question: The research lead to answer the question: Do filter bubbles distort the electoral process in such a way that it violates the right to free elections? Purpose: The main research objective is to show that information bubbles violate decisional privacy, which in consequence leads to a violation of the correctness of the election process. Method: : The research methodology includes a systematic review of scientific papers and studies developed by international organizations and of reports. Results: The research shows the effects of filter bubbles on election process. Thanks to this, we can see that not all information is distributed evenly on the Internet and some of the information does not reach the recipients. The main research objective is to show that filter bubbles violate decisional privacy, which in consequence leads to a violation of the correctness of the election process. The author presents why states should regulate social media in the field of filter bubbles and what steps should be taken. Organization: The development of the information society poses new challenges for the legislator. One of them is the problem of regulating social media and related tools - including filter bubbles. The article presents the influence of filter bubbles on the electoral process. The article reviews the current research on this problem- both empirical and doctrinal. Society: The article deals with a socially relevant topic, which is the manipulation of the electoral process. The examples studied in the work on the cases of recent elections in the USA, Great Britain or Brazil show that the problem affects practically every corner of the world. The result of the study is to show that filter bubbles pose a threat to democracy. Originality: The problem of filter bubbles and their impact on the electoral process is still an unexplored phenomenon. The work analyzes examples of the impact and indicates the steps that should be taken to start work on regulating this phenomenon. This research is based on the concept of social control over the social media algorithm. Limitations / further research: The purpose of this article is to identify problems and review solutions. Research on the problem should be further established on the basis of legal and factual analysis.",5,Democracy; Bubble; Political science; Information society; Control (management),0.25,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W3045203342,https://doi.org/10.1002/poi3.247,Battle for Britain: Analyzing Events as Drivers of Political Tribalism in Twitter Discussions of Brexit,2020,Samantha North; Lukasz Piwek; Adam Joinson,Policy & Internet,"In the aftermath of the 2016 referendum on European Union (EU) membership, Britain was divided into identity groups (or tribes) of Leavers and Remainers. In this study, we investigate how Brexit tribalism—in the form of outgroup derogation—has unfolded over time on Twitter. We analyze data from 32 months of discussions ( n = 9,027,822), using identity‐based keywords as proxies for tribalism. First, we characterize the nature of the discussion by comparing language use patterns between tweets containing Brexiteer/Remainer and Brextremist/Remoaner keywords. We find that Brextremist/Remoaner are more commonly used in a derogatory way. We also find that all four group identity keywords are used more frequently over time, suggesting an increase in tribal interactions. Finally, we find evidence of a relationship between real‐life Brexit events and spikes in tribal responses online. These findings provide compelling insights into the extent of tribal political behavior on social media. They are significant for furthering our understanding of tribalism as a central feature of information warfare campaigns that aim to divide societies.",15,Brexit; Tribalism; Referendum; Identity (music); Politics,0.25,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W4206910628,https://doi.org/10.1080/21515581.2022.2026781,"The voice of distrust? The relationship between political trust, online political participation and voting",2021,Aki Koivula; Sanna Malinen; Arttu Saarinen,Journal of Trust Research,"In this article, we examine how political trust is associated with participation in political discussions on social media and voting activity. We explore whether social media can provide platforms for those who are passive in terms of formal political participation. Our data were derived from a representative survey based on a sample collected in 2017 from the Finnish population register (N = 2470). Our key findings were that online and offline participation were highly linked to each other. Those citizens who participated formally by voting were also more likely to participate online. Moreover, we found a moderating effect of political trust on the relationship between online and offline participation. Therefore, we concluded that social media platforms also provide channels for political participation for individuals with low political trust who do not participate formally by voting.",21,Distrust; Voting; Politics; Voting behavior; Social media,0.25,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W4308888207,https://doi.org/10.1037/tmb0000096,"The design of social media platforms—Initial evidence on relations between personality, fear of missing out, design element-driven increased social media use, and problematic social media use.",2022,Cornelia Sindermann; Christian Montag; Jon D. Elhai,Technology Mind and Behavior,"While relations between certain personality traits and problematic social media use (PSMU) are well-acknowledged, mechanisms underlying these associations are mostly unclear. One putatively mediating variable in these relations is fear of missing out (FoMO). Moreover, certain design elements of social media platforms are suspected to lure users into spending increasing time on the platforms and into PSMU, accordingly. Thus far, however, (independent) empirical research on whether there are individual differences driving tendencies toward design element-driven increased social media use is barely existent. Furthermore, there is a lack of empirical research on whether these tendencies are related to PSMU. The present work was conducted to close these gaps. College students from the United States (N = 446) completed scales on the Big Five personality traits, impulsivity, FoMO, and PSMU and indicated how often they spend more time on social media than intended due to design elements of social media platforms in an online survey. Results showed that individuals tend to use social media more frequently and time-intensively due to certain design elements. Such increased use was strongly positively related to PSMU. A cross-sectional path model revealed among others indirect positive associations of neuroticism and impulsivity with PSMU mediated via FoMO and design element-driven increased social media use. These results indicate that design elements of social media platforms could contribute to PSMU. Thus, a healthier design of such platforms must be discussed. Moreover, therapeutic interventions to reduce PSMU might profit from psychoeducation on strategies to prevent design element-driven increased social media use.",21,Social media; Element (criminal law); Psychology; Social psychology; Political science,0.25,Include,Include,Matches 3 inclusion term(s).
https://openalex.org/W3141593921,https://doi.org/10.1038/s41598-021-86750-w,Dense and influential core promotion of daily viral information spread in political echo chambers,2021,Kimitaka Asatani; Hiroko Yamano; Takeshi Sakaki; Ichiro Sakata,Scientific Reports,"Despite the intensive study of the viral spread of fake news in political echo chambers (ECs) on social networking services (SNSs), little is known regarding the underlying structure of the daily information spread in these ECs. Moreover, the effect of SNSs on opinion polarisation is still unclear in terms of pluralistic information access or selective exposure to opinions in an SNS. In this study, we confirmed the steady, highly independent nature of left- and right-leaning ECs, both of which are composed of approximately 250,000 users, from a year-long reply/retweet network of 42 million Japanese Twitter users. We found that both communities have similarly efficient information spreading networks with densely connected and core-periphery structures. Core nodes resonate in the early stages of information cascades, and unilaterally transmit information to peripheral nodes. Each EC has resonant core users who amplify and steadily spread information to a quarter of a million users. In addition, we confirmed the existence of extremely aggressive users of ECs who co-reply/retweet each other. The connection between these users and top influencers suggests that the extreme opinions of the former group affect the entire community through the top influencers.",19,Influencer marketing; Core (optical fiber); Echo (communications protocol); Internet privacy; Politics,0.183,Include,Include,Matches 4 inclusion term(s).
https://openalex.org/W4389281360,https://doi.org/10.37934/araset.34.1.8089,Identifying Political Polarization in Social Media: A Literature Review,2023,Siti Nurulain Mohd Rum; Raihani Mohamed; Auzi Asfarian,Journal of Advanced Research in Applied Sciences and Engineering Technology,"Online social media platforms are frequently held responsible for the rise of fake news, which can occasionally prevent people from knowing the truth and fuels partisan political conflict. The idea of ""echo chambers"" and “filter-bubbles” draws attention to how social media is incredibly fragmented, individualized, and niche-focused, all of which serve to further polarize public opinion. These terms have been associated with the referendum of Brexit in the UK and the victory of Donald Trump in 2016's US presidential election. The term homophily on the other hand refers to the tendency of people to be in a circle that shares the same thought and interest, that could also contribute to political division in social media. In the positive side, high political polarization demonstrates the freedom of expression, on the other hand it can heighten political tensions and inequalities, which may have an adverse effect on a nation's stability. Determining political division and its origins via social media is therefore a crucial topic for discussion. In this research work, several articles were examined to discover the computing methods and approaches employed by the existing works for identifying political polarization in social media.",6,Politics; Polarization (electrochemistry); Social media; Referendum; Public opinion,0.183,Include,Include,Matches 4 inclusion term(s).
https://openalex.org/W4381884341,https://doi.org/10.1111/isj.12453,Information sharing and political polarisation on social media: The role of falsehood and partisanship,2023,Jason Weismueller; Richard Gruner; Paul Harrigan; Kristof Coussement; Shasha Wang,Information Systems Journal,"Abstract We explore if misinformation from political elites (i.e., members of the US Congress) and extreme partisan information from media outlets generate greater engagement than accurate information and non‐extreme partisan information. We also investigate how exposure to these information types leads to negative emotions (e.g., anger) in individuals and its association with attitude polarisation. To this end, we analysed fact‐checked tweets from political elites, tweets from media outlets and replies to those tweets. Together, these tweets received more than 100 000 replies and were shared more than two million times. We also conducted two online experiments. Our field studies reveal that misinformation and extreme partisan information are associated with higher levels of negative emotions and greater engagement than accurate information and non‐extreme partisan information. Our data also show that—while negative emotions in response to extreme partisan information are higher among social media users at the ideological extreme than those at the ideological centre—there is no difference in the two groups' level of negative emotions in response to misinformation. The online experiments demonstrate that exposure to misinformation and extreme partisan information elicits stronger negative emotions than exposure to accurate information and non‐extreme partisan information. These negative emotions, in turn, contribute to attitude polarisation. Our work makes practical and theoretical contributions concerning social media information sharing, negativity and political polarisation. We also provide future research avenues with associated research questions.",36,Misinformation; Ideology; Social media; Social psychology; Politics,0.183,Include,Include,Matches 4 inclusion term(s).
https://openalex.org/W4308433048,https://doi.org/10.1038/s41562-022-01460-1,A systematic review of worldwide causal and correlational evidence on digital media and democracy,2022,Philipp Lorenz-Spreen; Lisa Oswald; Stephan Lewandowsky; Ralph Hertwig,Nature Human Behaviour,"One of today's most controversial and consequential issues is whether the global uptake of digital media is causally related to a decline in democracy. We conducted a systematic review of causal and correlational evidence (N = 496 articles) on the link between digital media use and different political variables. Some associations, such as increasing political participation and information consumption, are likely to be beneficial for democracy and were often observed in autocracies and emerging democracies. Other associations, such as declining political trust, increasing populism and growing polarization, are likely to be detrimental to democracy and were more pronounced in established democracies. While the impact of digital media on political systems depends on the specific variable and system in question, several variables show clear directions of associations. The evidence calls for research efforts and vigilance by governments and civil societies to better understand, design and regulate the interplay of digital media and democracy.",296,Democracy; Autocracy; Politics; Populism; Digital advertising,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W2890058952,https://doi.org/10.1017/epi.2018.32,ECHO CHAMBERS AND EPISTEMIC BUBBLES,2018,C. Thi Nguyen,Episteme,"ABSTRACT Discussion of the phenomena of post-truth and fake news often implicates the closed epistemic networks of social media. The recent conversation has, however, blurred two distinct social epistemic phenomena. An epistemic bubble is a social epistemic structure in which other relevant voices have been left out, perhaps accidentally. An echo chamber is a social epistemic structure from which other relevant voices have been actively excluded and discredited. Members of epistemic bubbles lack exposure to relevant information and arguments. Members of echo chambers, on the other hand, have been brought to systematically distrust all outside sources. In epistemic bubbles, other voices are not heard; in echo chambers, other voices are actively undermined. It is crucial to keep these phenomena distinct. First, echo chambers can explain the post-truth phenomena in a way that epistemic bubbles cannot. Second, each type of structure requires a distinct intervention. Mere exposure to evidence can shatter an epistemic bubble, but may actually reinforce an echo chamber. Finally, echo chambers are much harder to escape. Once in their grip, an agent may act with epistemic virtue, but social context will pervert those actions. Escape from an echo chamber may require a radical rebooting of one's belief system.",1022,Distrust; Echo (communications protocol); Epistemology; Conversation; Context (archaeology),0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W4390571842,https://doi.org/10.1371/journal.pone.0294815,"Knowledge through social networks: Accuracy, error, and polarisation",2024,Ulrike Hahn; Christoph Merdes; Momme von Sydow,PLoS ONE,"This paper examines the fundamental problem of testimony. Much of what we believe to know we know in good part, or even entirely, through the testimony of others. The problem with testimony is that we often have very little on which to base estimates of the accuracy of our sources. Simulations with otherwise optimal agents examine the impact of this for the accuracy of our beliefs about the world. It is demonstrated both where social networks of information dissemination help and where they hinder. Most importantly, it is shown that both social networks and a common strategy for gauging the accuracy of our sources give rise to polarisation even for entirely accuracy motivated agents. Crucially these two factors interact, amplifying one another's negative consequences, and this side effect of communication in a social network increases with network size. This suggests a new causal mechanism by which social media may have fostered the increase in polarisation currently observed in many parts of the world.",25,Computer science; MEDLINE; Data science; Biology; Biochemistry,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W3004576888,,Burst the filter bubble: towards an integrated tool,2019,Alireza Amrollahi,Journal of the Association for Information Systems,"Formation of filter bubbles is known as a risk for democracy and can bring negative consequences like polarisation of the society, users’ tendency to extremist viewpoints, and the proliferation of fake news. Previous studies, including prescriptive studies, focused on limited aspects of filter bubbles. The current study aims to propose a model for an integrated tool that assists users in avoiding filter bubbles in social networks. To this end, a systematic literature review has been adopted and 571 papers in six top-ranked scientific databases have been identified. After excluding irrelevant studies and an in-depth study of the remaining papers, a classification of research studies is proposed. This classification is then used to propose an overall architecture for an integrated tool that synthesises all previous studies and proposes new features for avoiding filter bubbles. The study explains the components and features of the proposed architecture and describes their focus on content and agents.",2,Filter (signal processing); Bubble; Computer science; Computer vision; Operating system,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W3012030155,,"Social media use, online political discussion and UK political events 2013-2018: a phenomenographic study",2018,Elizabeth Anne Bailey,University of Bedfordshire Repository (University of Bedfordshire),"A thesis submitted to the University of Bedfordshire, in fulfilment of the requirements for the degree of Ph.D.",2,Politics; Social media; Political science; Political communication; Media studies,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W4280546954,https://doi.org/10.1007/s10610-022-09509-7,Linguistic Radicalisation of Right-Wing and Salafi Jihadist Groups in Social Media: a Corpus-Driven Lexicometric Analysis,2022,Pia Müller; Stefan Harrendorf; Antonia Mischler,European Journal on Criminal Policy and Research,"Abstract Social media groups, for example on Facebook, WhatsApp or Telegram, allow for direct exchange, communication and interaction, as well as networking of different individuals worldwide. Such groups are also used to spread propaganda and thus allow for self-radicalisation or mutual radicalisation of their members. The article reports selected results from a research project analysing online communication processes of extremist groups. Based on data from group discussions in social media, corpus linguistic analyses were carried out, examining quantitative relationships between individual lexical elements and occurring regularities. To this end, four different corpora were built. These consist of data collected in right-wing and Salafi jihadist groups of a low or medium radicalisation level on Facebook and VKontakte via fake profiles, and of group communication in forums, messenger apps and social networks of highly radicalised persons, which were extracted from files of (e.g. terrorism) cases prosecuted in Germany. Quantitative linguistic analyses of social media data continue to be challenging due to the heterogeneity of the data as well as orthographic and grammatical errors. Nevertheless, it was possible to identify phenomenon specific sociolects that point to different levels of linguistic radicalisation. Based on the results of the analyses, the article discusses the prospects, problems and pitfalls of lexicometric analyses of online communication, especially as a tool for understanding radicalisation processes.",9,Social media; Terrorism; Microblogging; Sociology; Phenomenon,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W3212567067,https://doi.org/10.1038/s41598-021-01487-w,Dynamics of online hate and misinformation,2021,Matteo Cinelli; Andraž Pelicon; Igor Mozetič; Walter Quattrociocchi; Petra Kralj Novak,Scientific Reports,"Online debates are often characterised by extreme polarisation and heated discussions among users. The presence of hate speech online is becoming increasingly problematic, making necessary the development of appropriate countermeasures. In this work, we perform hate speech detection on a corpus of more than one million comments on YouTube videos through a machine learning model, trained and fine-tuned on a large set of hand-annotated data. Our analysis shows that there is no evidence of the presence of ""pure haters"", meant as active users posting exclusively hateful comments. Moreover, coherently with the echo chamber hypothesis, we find that users skewed towards one of the two categories of video channels (questionable, reliable) are more prone to use inappropriate, violent, or hateful language within their opponents' community. Interestingly, users loyal to reliable sources use on average a more toxic language than their counterpart. Finally, we find that the overall toxicity of the discussion increases with its length, measured both in terms of the number of comments and time. Our results show that, coherently with Godwin's law, online debates tend to degenerate towards increasingly toxic exchanges of views.",105,Misinformation; Computer science; Set (abstract data type); Dynamics (music); Internet privacy,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W4401639529,https://doi.org/10.3389/fpsyg.2024.1412515,The impact of health information echo chambers on older adults avoidance behavior: the mediating role of information fatigue and the moderating role of trait mindfulness,2024,Fuxiu Zhong; Chenyu Gu,Frontiers in Psychology,"Background: In the digital media era, the prevalence of algorithm-driven content push has intensified the health information echo chambers phenomenon, characterized by excessive homogenization and overload of information. This phenomenon may negatively impact the older adults, a ""digitally vulnerable"" group, by limiting their access to diverse health information and potentially inducing health information avoidance behaviors. However, the psychological mechanisms within this impact process remain unclear, and this study aims to explore them. Additionally, current study introduces trait mindfulness as a potential intervention tool in reducing health information avoidance behavior among the older adults. Methods: This study constructs an impact model based on the Stress-Coping Theory and the Stress-Strain-Outcome (SSO) framework. It identifies health information similarity, relevance, and overload as characteristics of the echo chamber, constituting the Stress part; information fatigue as the Strain; and health information avoidance as the Outcome, with trait mindfulness serving as a moderating factor between Strain and Outcome. A cross-sectional survey of 236 older adults individuals aged 60 and above was conducted, and the collected data were analyzed using SmartPLS and SPSS. Results: The study found that health information similarity and overload significantly increased health information fatigue among the older adults, thereby promoting avoidance behavior, but no significant correlation was found between relevance and fatigue. While there was no significant correlation between trait mindfulness and health information fatigue, it effectively moderated the avoidance behavior induced by fatigue. Conclusion: Current study reveals the impact of the health information echo chamber phenomenon on health information avoidance behavior among the older adults and the moderating role of trait mindfulness. It emphasizes the importance of breaking the health information echo chamber and promoting diverse information dissemination to improve the health information behavior of the older adults. Furthermore, the moderating role of trait mindfulness demonstrates positive intervention potential, providing the older adults with a psychological adjustment mechanism to accept and process health information with a more open attitude, thereby reducing unproductive avoidance behavior.",13,Psychology; Trait; Mindfulness; Information overload; Coping (psychology),0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W4388524030,https://doi.org/10.1007/s11042-023-17470-8,A comprehensive survey on machine learning approaches for fake news detection,2023,Jawaher Alghamdi; Suhuai Luo; Yuqing Lin,Multimedia Tools and Applications,"Abstract The proliferation of fake news on social media platforms poses significant challenges to society and individuals, leading to negative impacts. As the tactics employed by purveyors of fake news continue to evolve, there is an urgent need for automatic fake news detection (FND) to mitigate its adverse social consequences. Machine learning (ML) and deep learning (DL) techniques have emerged as promising approaches for characterising and identifying fake news content. This paper presents an extensive review of previous studies aiming to understand and combat the dissemination of fake news. The review begins by exploring the definitions of fake news proposed in the literature and delves into related terms and psychological and scientific theories that shed light on why people believe and disseminate fake news. Subsequently, advanced ML and DL techniques for FND are dicussed in detail, focusing on three main feature categories: content-based, context-based, and hybrid-based features. Additionally, the review summarises the characteristics of fake news, commonly used datasets, and the methodologies employed in existing studies. Furthermore, the review identifies the challenges current FND studies encounter and highlights areas that require further investigation in future research. By offering a comprehensive overview of the field, this survey aims to serve as a guide for researchers working on FND, providing valuable insights for developing effective FND mechanisms in the era of technological advancements.",108,Computer science; Social media; Dissemination; Fake news; Context (archaeology),0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W3018399333,https://doi.org/10.14718/softpower.2019.6.2.3,The truth in a bubble the end of ‘audience democracy’ and the rise of ‘bubble democracy’.,2019,Damiano Palano,Soft Power,"This article sustains that the so-called ‘post-truth’ phenomenon also depends on the characteristics of the new ‘hybrid’ communicative scenario. The thesis is that this new scenario is substantially different from that of the ‘party democracy’, protagonist of significant part of the twentieth century, and from that of the ‘audience democracy’, defined by Bernard Manin in the mid-nineties. The emergence of new media entails a series of consequences, including the fragmentation of the audience into a plurality of self-referential segments, politically polarized ‘bubbles’, devoid, at least potentially, of a common communicative sphere. Taking into account such developments, the article seeks to construct the ‘ideal type’ of a ‘bubble democracy’, marked by the mistrust of institutions, fragmentation of the audience, disintermediation, homophilic tendencies, and polarization.",6,Democracy; Phenomenon; Disintermediation; Polarization (electrochemistry); Political science,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W3175993430,https://doi.org/10.14763/2021.2.1565,Recommender systems and the amplification of extremist content,2021,Joe Whittaker; Seán Looney; Alastair Reed; Fabio Votta,Internet Policy Review,"Recommendation algorithms potentially amplifying extremist content has become a policy concern in recent years. We conduct a novel empirical experiment on three platforms (YouTube, Reddit, and Gab) to test this phenomenon. We find that YouTube’s “Recommended for you” system does promote extreme content. We synthesise the findings into the policy debate and argue that co-regulation may provide some solutions.",115,Phenomenon; Content (measure theory); Recommender system; Computer science; Internet privacy,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W4210854604,https://doi.org/10.1371/journal.pone.0262992,Users’ polarisation in dynamic discussion networks: The case of refugee crisis in Sweden,2022,Elizaveta Kopacheva; Victoria Yantseva,PLoS ONE,"This paper presents a study on the dynamics of sentiment polarisation in the active online discussion communities formed around a controversial topic-immigration. Using a collection of tweets in the Swedish language from 2012 to 2019, we track the development of the communities and their sentiment polarisation trajectories over time and in the context of an exogenous shock represented by the European refugee crisis in 2015. To achieve the goal of the study, we apply methods of network and sentiment analysis to map users' interactions in the network communities and quantify users' sentiment polarities. The results of the analysis give little evidence for users' polarisation in the network and its communities, as well as suggest that the crisis had a limited effect on the polarisation dynamics on this social media platform. Yet, we notice a shift towards more negative tonality of users' sentiments after the crisis and discuss possible explanations for the above-mentioned observations.",11,Refugee crisis; Refugee; Political science; Computer science; Law,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W4415880430,https://doi.org/10.15451/ec2025-11-14-38-1-19,Epistemic bubbles and echo chambers in the progress of science,2025,Ulysses Paulino Albuquerque,Ethnobiology and Conservation,"Does epistemic diversity necessarily promote scientific progress, or does this idea persist more as a normative principle than as an empirical finding? In this hypothesis-essay, I argue that scientific pluralism does not automatically entail epistemic fluidity. Distinct scientific communities may share publication venues and rhetorical commitments while remaining epistemically insulated. Building on recent debates about epistemic bubbles and echo chambers, I suggest that even within science, traditionally conceived as a self-correcting enterprise, mechanisms of selective exposure and institutional filtering can restrict genuine epistemic permeability. Frequently presented as an inherently diverse discipline, ethnobiology offers a revealing context for exploring whether declared plurality translates into dialogical openness or stabilizes into parallelism. The argument does not treat ethnobiology as a confirmed case, but as a field in which this hypothesis of pluralism without fluidity can be examined. I invite a reconsideration of how epistemic contact, reflexivity, and institutional design shape the moral and cognitive architecture of scientific progress.",4,Epistemology; Pluralism (philosophy); Rhetorical question; Normative; Openness to experience,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W3092559729,https://doi.org/10.1371/journal.pone.0239259,Political correctness and the alt-right: The development of extreme political attitudes,2020,Jordan Moss; Peter O’Connor,PLoS ONE,"Recent studies have documented a shift from moderate political attitudes to more extreme attitudes at the ends of the political spectrum. This can be seen in Political Correctness (PC) on the left, and white identitarian (WI) attitudes on the 'Alt-Right' (AR). While highly covered in mainstream media, limited academic research has investigated their possible antecedents and psychological correlates. The current study investigated the prevalence and psychological predictors of these attitudes. Utilising a quota-based sample of 512 U.S. participants, we found that extreme political attitudes were associated with various personality traits, social media use, and upbringing. PC attitudes were associated with agreeableness, black-white thinking, social-media use, and perceived overprotective parenting. WI attitudes were associated with low agreeableness and openness, and high black-white thinking. Our results show that extreme left and right attitudes are separated by individual differences, and that authoritarianism can be seen on both the left and the right.",39,Openness to experience; Politics; Social psychology; Agreeableness; Psychology,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W4312204325,https://doi.org/10.1016/j.im.2022.103745,Fake news believability: The effects of political beliefs and espoused cultural values,2022,Manjul Gupta; Denis Dennehy; Carlos M. Parra; Matti Mäntymäki; Yogesh K. Dwivedi,Information & Management,"Fake news has led to a polarized society as evidenced by diametrically opposed perceptions of and reactions to global events such as the Coronavirus Disease 2019 (COVID-19) pandemic and presidential campaigns. Popular press has linked individuals’ political beliefs and cultural values to the extent to which they believe in false content shared on social networking sites (SNS). However, sweeping generalizations run the risk of helping exacerbate divisiveness in already polarized societies. This study examines the effects of individuals’ political beliefs and espoused cultural values on fake news believability using a repeated-measures design (that exposes individuals to a variety of fake news scenarios). Results from online questionnaire-based survey data collected from participants in the US and India help confirm that conservative individuals tend to exhibit increasing fake news believability and show that collectivists tend to do the same. This study advances knowledge on characteristics that make individuals more susceptible to lending credence to fake news. In addition, this study explores the influence exerted by control variables (i.e., age, sex, and Internet usage). Findings are used to provide implications for theory as well as actionable insights.",82,Credence; Politics; Social psychology; Psychology; Presidential system,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W4310786697,https://doi.org/10.14763/2022.1.1652,Systematic review: YouTube recommendations and problematic content,2022,Muhsin Yesilada; Stephan Lewandowsky,Internet Policy Review,"There has been much concern that social media, in particular YouTube, may facilitate radicalisation and polarisation of online audiences. This systematic review aimed to determine whether the YouTube recommender system facilitates pathways to problematic content such as extremist or radicalising material. The review conducted a narrative synthesis of the papers in this area. It assessed the eligibility of 1,187 studies and excluded studies using the PRISMA process for systematic reviews, leaving a final sample of 23 studies. Overall, 14 studies implicated the YouTube recommender system in facilitating problematic content pathways, seven produced mixed results, and two did not implicate the recommender system. The review's findings indicate that the YouTube recommender system could lead users to problematic content. However, due to limited access and an incomplete understanding of the YouTube recommender system, the models built by researchers might not reflect the actual mechanisms underlying the YouTube recommender system and pathways to problematic content.",82,Recommender system; Computer science; Narrative; Social media; World Wide Web,0.167,Include,Include,Matches 2 inclusion term(s).
https://openalex.org/W4200610629,https://doi.org/10.31235/osf.io/p3z9v,A Systematic Review of Worldwide Causal and Correlational Evidence on Digital Media and Democracy,2021,Philipp Lorenz-Spreen; Lisa Oswald; Stephan Lewandowsky; Ralph Hertwig,,"One of today's most controversial and consequential issues is whether the global uptake of digital media is causally related to a decline in democracy. We conducted a systematic review of causal and correlational evidence (N=496 articles) on the link between digital media use and different political variables. Some associations, such as increasing political participation and information consumption, are likely to be beneficial for democracy and were often observed in autocracies and emerging democracies. Other associations, such as declining political trust, increasing populism, and growing polarization, are likely to be detrimental to democracy and were more pronounced in established democracies. While the impact of digital media on political systems depends on the specific variable and system in question, several variables show clear directions of associations. The evidence calls for research efforts and vigilance by governments and civil societies to better understand, design and regulate the interplay of digital media and democracy.",35,Democracy; Autocracy; Populism; Politics; Digital advertising,0.167,Include,Include,Matches 2 inclusion term(s).
